x,y,z
48,-14,2
49,-14,3
50,-14,3
-50,-13,2
-49,-13,0
-48,-13,3
-47,-13,2
-46,-13,0
-45,-13,3
-44,-13,3
-43,-13,2
-42,-13,3
-41,-13,3
-40,-13,3
-39,-13,3
-38,-13,3
-37,-13,2
-36,-13,3
-35,-13,3
-34,-13,2
-33,-13,2
-32,-13,0
-31,-13,3
-30,-13,2
-29,-13,2
-28,-13,3
-27,-13,2
-26,-13,3
-25,-13,2
-24,-13,3
-23,-13,1
-22,-13,1
-21,-13,3
-20,-13,2
-19,-13,2
-18,-13,2
-17,-13,3
-16,-13,3
-15,-13,2
-14,-13,2
-13,-13,0
-12,-13,3
-11,-13,3
-10,-13,0
-9,-13,3
-8,-13,3
-7,-13,2
-6,-13,3
-5,-13,0
-4,-13,2
-3,-13,2
-2,-13,3
-1,-13,2
0,-13,3
1,-13,2
2,-13,3
3,-13,2
4,-13,2
5,-13,0
6,-13,3
7,-13,2
8,-13,3
9,-13,3
10,-13,0
11,-13,3
12,-13,3
13,-13,0
14,-13,2
15,-13,2
16,-13,3
17,-13,3
18,-13,2
19,-13,2
20,-13,2
21,-13,3
22,-13,1
23,-13,1
24,-13,3
25,-13,2
26,-13,3
27,-13,2
28,-13,3
29,-13,2
30,-13,2
31,-13,3
32,-13,0
33,-13,2
34,-13,2
35,-13,3
36,-13,3
37,-13,2
38,-13,3
39,-13,3
40,-13,3
41,-13,3
42,-13,3
43,-13,2
44,-13,3
45,-13,3
46,-13,0
47,-13,2
48,-13,3
49,-13,0
50,-13,2
-50,-12,0
-49,-12,2
-48,-12,3
-47,-12,0
-46,-12,2
-45,-12,3
-44,-12,3
-43,-12,2
-42,-12,3
-41,-12,3
-40,-12,3
-39,-12,3
-38,-12,3
-37,-12,3
-36,-12,2
-35,-12,0
-34,-12,3
-33,-12,0
-32,-12,2
-31,-12,3
-30,-12,2
-29,-12,3
-28,-12,0
-27,-12,3
-26,-12,3
-25,-12,3
-24,-12,1
-23,-12,3
-22,-12,3
-21,-12,3
-20,-12,2
-19,-12,3
-18,-12,3
-17,-12,2
-16,-12,3
-15,-12,1
-14,-12,3
-13,-12,3
-12,-12,2
-11,-12,2
-10,-12,3
-9,-12,2
-8,-12,2
-7,-12,3
-6,-12,3
-5,-12,3
-4,-12,2
-3,-12,3
-2,-12,2
-1,-12,1
0,-12,0
1,-12,1
2,-12,2
3,-12,3
4,-12,2
5,-12,3
6,-12,3
7,-12,3
8,-12,2
9,-12,2
10,-12,3
11,-12,2
12,-12,2
13,-12,3
14,-12,3
15,-12,1
16,-12,3
17,-12,2
18,-12,3
19,-12,3
20,-12,2
21,-12,3
22,-12,3
23,-12,3
24,-12,1
25,-12,3
26,-12,3
27,-12,3
28,-12,0
29,-12,3
30,-12,2
31,-12,3
32,-12,2
33,-12,0
34,-12,3
35,-12,0
36,-12,2
37,-12,3
38,-12,3
39,-12,3
40,-12,3
41,-12,3
42,-12,3
43,-12,2
44,-12,3
45,-12,3
46,-12,2
47,-12,0
48,-12,3
49,-12,2
50,-12,0
-50,-11,3
-49,-11,2
-48,-11,2
-47,-11,2
-46,-11,2
-45,-11,3
-44,-11,3
-43,-11,2
-42,-11,3
-41,-11,3
-40,-11,3
-39,-11,3
-38,-11,3
-37,-11,3
-36,-11,3
-35,-11,3
-34,-11,2
-33,-11,3
-32,-11,2
-31,-11,3
-30,-11,2
-29,-11,3
-28,-11,2
-27,-11,3
-26,-11,3
-25,-11,3
-24,-11,3
-23,-11,2
-22,-11,3
-21,-11,1
-20,-11,0
-19,-11,3
-18,-11,3
-17,-11,0
-16,-11,3
-15,-11,1
-14,-11,3
-13,-11,3
-12,-11,2
-11,-11,2
-10,-11,3
-9,-11,2
-8,-11,2
-7,-11,0
-6,-11,3
-5,-11,3
-4,-11,3
-3,-11,0
-2,-11,3
-1,-11,2
0,-11,2
1,-11,2
2,-11,3
3,-11,0
4,-11,3
5,-11,3
6,-11,3
7,-11,0
8,-11,2
9,-11,2
10,-11,3
11,-11,2
12,-11,2
13,-11,3
14,-11,3
15,-11,1
16,-11,3
17,-11,0
18,-11,3
19,-11,3
20,-11,0
21,-11,1
22,-11,3
23,-11,2
24,-11,3
25,-11,3
26,-11,3
27,-11,3
28,-11,2
29,-11,3
30,-11,2
31,-11,3
32,-11,2
33,-11,3
34,-11,2
35,-11,3
36,-11,3
37,-11,3
38,-11,3
39,-11,3
40,-11,3
41,-11,3
42,-11,3
43,-11,2
44,-11,3
45,-11,3
46,-11,2
47,-11,2
48,-11,2
49,-11,2
50,-11,3
-50,-10,0
-49,-10,3
-48,-10,0
-47,-10,3
-46,-10,2
-45,-10,3
-44,-10,3
-43,-10,1
-42,-10,2
-41,-10,2
-40,-10,2
-39,-10,2
-38,-10,2
-37,-10,2
-36,-10,2
-35,-10,2
-34,-10,3
-33,-10,0
-32,-10,3
-31,-10,3
-30,-10,2
-29,-10,3
-28,-10,3
-27,-10,2
-26,-10,2
-25,-10,1
-24,-10,1
-23,-10,3
-22,-10,3
-21,-10,3
-20,-10,2
-19,-10,2
-18,-10,2
-17,-10,3
-16,-10,3
-15,-10,3
-14,-10,3
-13,-10,0
-12,-10,3
-11,-10,3
-10,-10,0
-9,-10,3
-8,-10,2
-7,-10,1
-6,-10,3
-5,-10,0
-4,-10,3
-3,-10,3
-2,-10,3
-1,-10,3
0,-10,1
1,-10,3
2,-10,3
3,-10,3
4,-10,3
5,-10,0
6,-10,3
7,-10,1
8,-10,2
9,-10,3
10,-10,0
11,-10,3
12,-10,3
13,-10,0
14,-10,3
15,-10,3
16,-10,3
17,-10,3
18,-10,2
19,-10,2
20,-10,2
21,-10,3
22,-10,3
23,-10,3
24,-10,1
25,-10,1
26,-10,2
27,-10,2
28,-10,3
29,-10,3
30,-10,2
31,-10,3
32,-10,3
33,-10,0
34,-10,3
35,-10,2
36,-10,2
37,-10,2
38,-10,2
39,-10,2
40,-10,2
41,-10,2
42,-10,2
43,-10,1
44,-10,3
45,-10,3
46,-10,2
47,-10,3
48,-10,0
49,-10,3
50,-10,0
-50,-9,2
-49,-9,2
-48,-9,2
-47,-9,3
-46,-9,2
-45,-9,3
-44,-9,1
-43,-9,3
-42,-9,3
-41,-9,3
-40,-9,3
-39,-9,3
-38,-9,3
-37,-9,2
-36,-9,2
-35,-9,2
-34,-9,3
-33,-9,2
-32,-9,3
-31,-9,3
-30,-9,1
-29,-9,2
-28,-9,2
-27,-9,3
-26,-9,0
-25,-9,3
-24,-9,3
-23,-9,3
-22,-9,2
-21,-9,3
-20,-9,0
-19,-9,3
-18,-9,3
-17,-9,2
-16,-9,0
-15,-9,3
-14,-9,1
-13,-9,3
-12,-9,2
-11,-9,2
-10,-9,3
-9,-9,2
-8,-9,3
-7,-9,2
-6,-9,1
-5,-9,3
-4,-9,1
-3,-9,3
-2,-9,1
-1,-9,0
0,-9,3
1,-9,0
2,-9,1
3,-9,3
4,-9,1
5,-9,3
6,-9,1
7,-9,2
8,-9,3
9,-9,2
10,-9,3
11,-9,2
12,-9,2
13,-9,3
14,-9,1
15,-9,3
16,-9,0
17,-9,2
18,-9,3
19,-9,3
20,-9,0
21,-9,3
22,-9,2
23,-9,3
24,-9,3
25,-9,3
26,-9,0
27,-9,3
28,-9,2
29,-9,2
30,-9,1
31,-9,3
32,-9,3
33,-9,2
34,-9,3
35,-9,2
36,-9,2
37,-9,2
38,-9,3
39,-9,3
40,-9,3
41,-9,3
42,-9,3
43,-9,3
44,-9,1
45,-9,3
46,-9,2
47,-9,3
48,-9,2
49,-9,2
50,-9,2
-50,-8,3
-49,-8,0
-48,-8,3
-47,-8,3
-46,-8,1
-45,-8,1
-44,-8,3
-43,-8,3
-42,-8,3
-41,-8,3
-40,-8,2
-39,-8,2
-38,-8,0
-37,-8,3
-36,-8,2
-35,-8,2
-34,-8,3
-33,-8,3
-32,-8,2
-31,-8,0
-30,-8,2
-29,-8,2
-28,-8,1
-27,-8,2
-26,-8,1
-25,-8,2
-24,-8,3
-23,-8,0
-22,-8,3
-21,-8,3
-20,-8,3
-19,-8,2
-18,-8,1
-17,-8,3
-16,-8,3
-15,-8,3
-14,-8,0
-13,-8,3
-12,-8,2
-11,-8,2
-10,-8,2
-9,-8,3
-8,-8,2
-7,-8,3
-6,-8,0
-5,-8,2
-4,-8,3
-3,-8,3
-2,-8,3
-1,-8,3
0,-8,2
1,-8,3
2,-8,3
3,-8,3
4,-8,3
5,-8,2
6,-8,0
7,-8,3
8,-8,2
9,-8,3
10,-8,2
11,-8,2
12,-8,2
13,-8,3
14,-8,0
15,-8,3
16,-8,3
17,-8,3
18,-8,1
19,-8,2
20,-8,3
21,-8,3
22,-8,3
23,-8,0
24,-8,3
25,-8,2
26,-8,1
27,-8,2
28,-8,1
29,-8,2
30,-8,2
31,-8,0
32,-8,2
33,-8,3
34,-8,3
35,-8,2
